file	decision	rows	zhko_rows	direct_surface_cn_fields	numeric_surface_refs	dev_remark_cn_fields	suspect_fields	sample	reason
t_lightshock2.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_lightshock2s.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_lightshock3.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_lightshock3s.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_line0.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_line1.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_line2.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_line2s.xml	no_translation_code_data	7	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_line3.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_line3s.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longbowmen0.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longbowmen1.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longbowmen2.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longbowmen2s.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longbowmen3.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longbowmen3s.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longweaponspear1.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longweaponspear2.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longweaponspear3.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_longweaponspear4.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_manufactureformula.xml	no_translation_code_data	76	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_militaryarmy.xml	no_translation_code_data	16	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_militarysoldier.xml	no_translation_code_data	87	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_model.xml	no_translation_dev_remark_only	452	0	0	0	449			Chinese text appears only in developer remark fields.
t_monthjob.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_nametemplate.xml	no_translation_code_data	896	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_newsinfo.xml	no_translation_dev_remark_only	402	0	0	0	399			Chinese text appears only in developer remark fields.
t_normalcontactdialogue.xml	no_translation_code_data	303	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded1a.xml	no_translation_code_data	14	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded1b.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded1c.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded1d.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded1e.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded1f.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded1g.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded2a.xml	no_translation_code_data	14	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded2b.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded2c.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded2d.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded2e.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded2f.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded2g.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded3a.xml	no_translation_code_data	14	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded3b.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded3c.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded3d.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded3e.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded3f.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded3g.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded4a.xml	no_translation_code_data	14	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded4b.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded4c.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded4d.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded4e.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded4f.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded4g.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded5a.xml	no_translation_code_data	14	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded5b.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded5c.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded5d.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded5e.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded5f.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded5g.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded6a.xml	no_translation_code_data	14	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded6b.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded6c.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded6d.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded6e.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded6f.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehanded6g.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehandedsword1.xml	no_translation_code_data	17	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehandedsword2.xml	no_translation_code_data	17	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehandedsword3.xml	no_translation_code_data	17	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_onehandedsword4.xml	no_translation_code_data	16	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_output.xml	no_translation_code_data	1134	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_panther1.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_panther2.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_panther4.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_placeanomaly.xml	no_translation_code_data	24	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_placechange.xml	no_translation_code_data	45	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_placeguard.xml	no_translation_code_data	94	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_placeintercation.xml	no_translation_code_data	970	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_placetype.xml	no_translation_code_data	19	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_populationclass.xml	no_translation_dev_remark_only	8	0	0	0	5			Chinese text appears only in developer remark fields.
t_populationissue.xml	no_translation_dev_remark_only	93	0	0	0	90			Chinese text appears only in developer remark fields.
t_populationwork.xml	no_translation_dev_remark_only	27	0	0	0	24			Chinese text appears only in developer remark fields.
t_prefectureattribute.xml	no_translation_code_data	33	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_prefecturedata.xml	no_translation_code_data	228	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_prescriptmenu.xml	no_translation_code_data	34	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_project.xml	no_translation_code_data	302	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_prop.xml	no_translation_dev_remark_only	649	0	0	0	646			Chinese text appears only in developer remark fields.
t_publicdata.xml	no_translation_code_data	700	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_randomevent.xml	no_translation_dev_remark_only	162	0	0	0	159			Chinese text appears only in developer remark fields.
t_randomtask.xml	no_translation_code_data	40	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_record.xml	no_translation_code_data	42	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_refreshevent.xml	no_translation_code_data	7	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_residenceobtain.xml	no_translation_code_data	28	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_resource.xml	no_translation_code_data	83	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rest.xml	no_translation_code_data	21	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_restoption.xml	no_translation_code_data	21	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_ridebow1a.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_ridebow2a.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_ridebow3a.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_ridebow4a.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_ridebow5a.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_ridebow6a.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rideonehanded1a.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rideonehanded2a.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rideonehanded3a.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rideonehanded4a.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rideonehanded5a.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rideonehanded6a.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_role.xml	reference_only	1017	0	0	4341	1014			Text-like fields appear to be numeric language sid references.
t_roleattribute.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolebody.xml	no_translation_code_data	38	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolehobbiesbehavior.xml	no_translation_code_data	21	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolelcolor.xml	no_translation_code_data	7	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolelevel.xml	no_translation_code_data	306	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolelook.xml	no_translation_code_data	170	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolematerial.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolenpcdata.xml	no_translation_code_data	577	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolenumerictype.xml	no_translation_code_data	565	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolepreset.xml	reference_only	26	0	0	23	0			Text-like fields appear to be numeric language sid references.
t_rolepresetage.xml	no_translation_code_data	25	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolepresetbody.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolepresetface.xml	no_translation_code_data	5	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolerace.xml	reference_only	19	0	0	48	0			Text-like fields appear to be numeric language sid references.
t_rolerelation.xml	no_translation_code_data	21	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_rolesound.xml	reference_only	25	0	0	22	22			Text-like fields appear to be numeric language sid references.
t_scenario.xml	no_translation_code_data	4	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_sceneinterpretation.xml	no_translation_dev_remark_only	34	0	0	0	31			Chinese text appears only in developer remark fields.
t_scenes.xml	reference_only	146	0	0	143	143			Text-like fields appear to be numeric language sid references.
t_scenetype.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_schoolskill.xml	no_translation_code_data	267	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_security.xml	no_translation_code_data	43	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shieldweapondao1.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shieldweapondao2.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shieldweapondao3.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shieldweapondao4.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shortweapondagger1.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shortweapondagger2.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shortweapondagger3.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_shortweapondagger4.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_skill.xml	reference_only	1122	0	0	2238	0			Text-like fields appear to be numeric language sid references.
t_skillbuff.xml	no_translation_code_data	125	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_solar.xml	no_translation_code_data	27	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_soundgroup.xml	no_translation_code_data	201	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_sounds.xml	review_direct_surface_text	3765	0	22	0	0	content:22	content=刚刚那妖仙姐姐法力无边，杀我们根本不用那么麻烦。 | content=让他继续干吧姐姐，他干得可好了。 | content=哼，拉倒吧成天撅着个嘴还当爷爷看不出来？	Possible direct player-facing Chinese text outside language tables. Review separately.
t_spellcasting00.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting01.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting1.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting10.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting11.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting20.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting20s.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting21.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting21s.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting30.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting30s.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting31.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_spellcasting31s.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_stage.xml	no_translation_code_data	1686	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_stageinteraction.xml	no_translation_code_data	20	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_startparams.xml	no_translation_code_data	6	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_steamachievement.xml	no_translation_code_data	23	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_steamdlc.xml	no_translation_code_data	3	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_storage.xml	no_translation_code_data	78	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_subordinatesassign.xml	reference_only	7	0	0	4	0			Text-like fields appear to be numeric language sid references.
t_summon1.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_system.xml	no_translation_code_data	108	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_systemfunc.xml	no_translation_code_data	33	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_talent.xml	reference_only	763	0	0	1520	0			Text-like fields appear to be numeric language sid references.
t_tasklanguage.xml	primary_translation_table	9417	9414	0	0	0			Main translation table with zh/ko attributes.
t_team.xml	no_translation_code_data	213	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_teaminteractivecontroller.xml	no_translation_code_data	222	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_teaminteractivetemple.xml	no_translation_code_data	28	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_technique.xml	no_translation_code_data	111	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_techniqueskill.xml	reference_only	8	0	0	5	0			Text-like fields appear to be numeric language sid references.
t_technology.xml	no_translation_code_data	237	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_technologyposition.xml	no_translation_code_data	237	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_thirdlevelinteractiveproptable.xml	no_translation_dev_remark_only	109	0	0	0	106			Chinese text appears only in developer remark fields.
t_thrive.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_time.xml	reference_only	27	0	0	24	0			Text-like fields appear to be numeric language sid references.
t_tips.xml	reference_only	1529	0	0	4572	0			Text-like fields appear to be numeric language sid references.
t_totem.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_touchoffskill.xml	no_translation_code_data	15	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_trap.xml	no_translation_code_data	43	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_triggeredtask.xml	no_translation_code_data	20	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tripodfragment.xml	no_translation_code_data	12	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tripodfragmentinit.xml	no_translation_code_data	6	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tuwolf0.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tuwolf1.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tuwolf2.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tuwolf3.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tuwolf4.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tuwolf5.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_tuwolf6.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_twohandedaxe1.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_twohandedaxe2.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_twohandedaxe3.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_twohandedaxe4.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf1.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf2.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf21.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf22.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf23.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf24.xml	no_translation_code_data	9	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf4.xml	no_translation_code_data	8	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf41.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf42.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf43.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_wolf44.xml	no_translation_code_data	10	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_worldcity.xml	reference_only	346	0	0	1372	0			Text-like fields appear to be numeric language sid references.
t_worldclan.xml	no_translation_code_data	22	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_worldprefecture.xml	no_translation_dev_remark_only	55	0	0	0	52			Chinese text appears only in developer remark fields.
t_xiangjiu3.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_zhouai2.xml	no_translation_code_data	13	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_zhouyan4.xml	no_translation_code_data	14	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_zhouyanr4.xml	no_translation_code_data	17	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_zoninggradetable.xml	no_translation_code_data	55	0	0	0	0			No obvious player-facing Chinese text fields detected.
t_zoningtemplate.xml	reference_only	60	0	0	114	0			Text-like fields appear to be numeric language sid references.
t_zulao4.xml	no_translation_code_data	11	0	0	0	0			No obvious player-facing Chinese text fields detected.
